Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,Month,Series,Value
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,November,Gain,5117173.3975
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,November,NumberOfTransactions,2628.2396731
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,November,SalesPrice,67850095.674
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,November,Basis,72149843.0
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,November,Loss,4342715.217
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,December,NumberOfTransactions,6746.8137263
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,December,SalesPrice,210165122.03
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,December,Basis,201033651.58
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,December,Gain,9423700.8176
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,December,NumberOfTransactions,3000.2531427
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,December,SalesPrice,171916882.9
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,December,Basis,181269232.3
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,December,Loss,9594982.806
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,Not determinate,NumberOfTransactions,15840.755142
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,Not determinate,SalesPrice,481020852.57
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,Not determinate,Basis,428853036.48
SOIIndividual,Table3A,2009,ShortTerm,GainTransaction,AllAsset,Not determinate,Gain,95190889.7
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,Not determinate,NumberOfTransactions,8356.2916622
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,Not determinate,SalesPrice,586223292.85
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,Not determinate,Basis,637104895.61
SOIIndividual,Table3A,2009,ShortTerm,LossTransaction,AllAsset,Not determinate,Loss,72903176.21
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,AllReturns,NumberOfTransactions,41035.114365
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,AllReturns,SalesPrice,808551616.0699999
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,AllReturns,Basis,582642176.198
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,AllReturns,Gain,317952345.05500007
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,AllReturns,NumberOfTransactions,68915.28054240001
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,AllReturns,SalesPrice,538028543.468
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,AllReturns,Basis,767159032.064
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,AllReturns,Loss,296516335.217
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,January,NumberOfTransactions,2449.8742445
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,January,SalesPrice,50119689.578
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,January,Basis,34211623.151
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,January,Gain,15348623.548
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,January,NumberOfTransactions,4958.8556067
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,January,SalesPrice,27926201.129
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,January,Basis,41437286.752
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,January,Loss,13515442.53
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,February,NumberOfTransactions,2179.8784461
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,February,SalesPrice,39949408.098
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,February,Basis,28611567.417
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,February,Gain,10877847.035
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,February,NumberOfTransactions,6624.5268364
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,February,SalesPrice,32445846.304
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,February,Basis,51038565.165
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,February,Loss,18727199.51
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,March,NumberOfTransactions,2204.4310121
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,March,SalesPrice,45934544.868
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,March,Basis,33267547.962
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,March,Gain,11858693.357
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,March,NumberOfTransactions,7569.1073676
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,March,SalesPrice,36198400.044
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,March,Basis,59886000.208
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,March,Loss,23776999.76
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,April,NumberOfTransactions,2067.0511744
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,April,SalesPrice,44081776.172
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,April,Basis,32029258.988
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,April,Gain,11479966.998
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,April,NumberOfTransactions,5343.3973579
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,April,SalesPrice,27641494.803
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,April,Basis,40088980.544
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,April,Loss,12453195.99
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,May,NumberOfTransactions,1922.7526289
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,May,SalesPrice,45371777.775
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,May,Basis,32225419.968
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,May,Gain,11342333.863
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,May,NumberOfTransactions,5002.6910345
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,May,SalesPrice,27553084.557
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,May,Basis,38832398.147
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,May,Loss,11273913.48
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,June,NumberOfTransactions,2545.4085734
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,June,SalesPrice,83251187.798
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,June,Basis,66002530.619
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,June,Gain,16039768.338
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,June,NumberOfTransactions,5021.4423423
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,June,SalesPrice,75129501.341
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,June,Basis,101138401.56
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,June,Loss,26063012.46
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,July,NumberOfTransactions,2661.5333366
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,July,SalesPrice,58993921.374
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,July,Basis,41258043.395
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,July,Gain,14308888.381
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,July,NumberOfTransactions,5402.65411
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,July,SalesPrice,29834962.333
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,July,Basis,42261764.034
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,July,Loss,12474385.21
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,August,NumberOfTransactions,2722.4087223
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,August,SalesPrice,61936730.305
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,August,Basis,46308628.179
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,August,Gain,13623300.816
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,August,NumberOfTransactions,5140.6441406
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,August,SalesPrice,28952905.98
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,August,Basis,38951034.973
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,August,Loss,9791115.667
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,September,NumberOfTransactions,2723.403919
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,September,SalesPrice,58384061.731
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,September,Basis,44049543.973
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,September,Gain,13667701.032
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,September,NumberOfTransactions,4380.6678273
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,September,SalesPrice,31400579.388
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,September,Basis,43064825.253
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,September,Loss,11713126.19
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,October,NumberOfTransactions,3466.9452866
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,October,SalesPrice,67010548.324
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,October,Basis,49954979.981
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,October,Gain,15696423.273
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,October,NumberOfTransactions,5223.6293114
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,October,SalesPrice,34098695.981
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,October,Basis,46051810.196
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,October,Loss,11993661.78
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,November,NumberOfTransactions,3399.0106846
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,November,SalesPrice,56402451.406
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,November,Basis,41255010.535
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,November,Gain,13935444.168
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,November,NumberOfTransactions,4561.4580035
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,November,SalesPrice,29841919.866
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,November,Basis,41890254.713
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,November,Loss,11981637.02
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,December,NumberOfTransactions,4472.8641569
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,December,SalesPrice,106176762.28
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,December,Basis,74065479.007
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,December,Gain,31376650.256
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,December,NumberOfTransactions,5320.2774462
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,December,SalesPrice,57213070.434
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,December,Basis,87475225.039
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,December,Loss,30423004.92
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,Not determinate,NumberOfTransactions,8219.5521796
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,Not determinate,SalesPrice,90938756.361
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,Not determinate,Basis,59402543.023
SOIIndividual,Table3A,2009,LongTerm,GainTransaction,AllAsset,Not determinate,Gain,138396703.99
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,Not determinate,NumberOfTransactions,4365.929158
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,Not determinate,SalesPrice,99791881.308
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,Not determinate,Basis,135042485.48
SOIIndividual,Table3A,2009,LongTerm,LossTransaction,AllAsset,Not determinate,Loss,102329640.7
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,AllReturns,NumberOfTransactions,54319.2715689
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,AllReturns,SalesPrice,736985653.7520001
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,AllReturns,Basis,682831523.572
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,AllReturns,Gain,51236865.0834
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,AllReturns,NumberOfTransactions,40991.3464635
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,AllReturns,SalesPrice,659030256.8790001
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,AllReturns,Basis,710934632.1359999
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,AllReturns,Loss,52933543.848000005
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,January,NumberOfTransactions,2701.9163841
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,January,SalesPrice,28956803.446
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,January,Basis,27787574.493
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,January,Gain,2166216.8128
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,January,NumberOfTransactions,4411.4478506
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,January,SalesPrice,20684973.159
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,January,Basis,26579498.614
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,January,Loss,5819587.799
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,February,NumberOfTransactions,2604.9802049
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,February,SalesPrice,25354629.93
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,February,Basis,24048170.116
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,February,Gain,1762221.3066
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,February,NumberOfTransactions,5295.9154135
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,February,SalesPrice,20129896.22
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,February,Basis,27007493.953
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,February,Loss,6883845.981
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,March,NumberOfTransactions,3640.1198917
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,March,SalesPrice,36031799.795
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,March,Basis,33873340.589
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,March,Gain,2629246.2323
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,March,NumberOfTransactions,6122.1622848
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,March,SalesPrice,22128813.634
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,March,Basis,29665789.293
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,March,Loss,7639437.827
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,April,NumberOfTransactions,4488.8626421
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,April,SalesPrice,51241373.988
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,April,Basis,48218063.816
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,April,Gain,4148982.8189
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,April,NumberOfTransactions,3471.5161702
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,April,SalesPrice,20835568.611
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,April,Basis,24316841.004
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,April,Loss,3576302.991
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,May,NumberOfTransactions,4826.2006529
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,May,SalesPrice,43469622.796
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,May,Basis,39743896.609
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,May,Gain,4361069.9798
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,May,NumberOfTransactions,3263.2991366
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,May,SalesPrice,20305366.781
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,May,Basis,23296085.446
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,May,Loss,3015093.129
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,June,NumberOfTransactions,4030.4308963
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,June,SalesPrice,71159202.741
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,June,Basis,66484443.798
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,June,Gain,4671318.5571
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,June,NumberOfTransactions,2713.769155
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,June,SalesPrice,59919058.886
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,June,Basis,64357519.955
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,June,Loss,4421282.672
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,July,NumberOfTransactions,4191.9500883
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,July,SalesPrice,37107067.388
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,July,Basis,33641793.713
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,July,Gain,3787858.0231
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,July,NumberOfTransactions,2620.2205476
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,July,SalesPrice,13711414.333
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,July,Basis,16173171.224
SOIIndividual,Table3B,2009,ShortTerm,LossTransaction,CorporateStock,July,Loss,2481335.815
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,August,NumberOfTransactions,5106.1227542
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,August,SalesPrice,42898356.057
SOIIndividual,Table3B,2009,ShortTerm,GainTransaction,CorporateStock,August,Basis,38275164.949
