Data,TableID,Year,TransactionType,AssetType,Series,Value
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,ResidentialRentalProperty,NetGainloss,37311782.6131
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,Number,920.0869
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,SalesPrice,137706970.254
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,Basis,90652727.966
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,ResidentialRentalProperty,Gain,42569377.1635
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,Number,219.5046
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,SalesPrice,29847357.4681
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,Basis,35065483.360700004
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,ResidentialRentalProperty,Loss,5257594.55
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,ResidentialRentalProperty,Number,164.26055
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,ResidentialRentalProperty,SalesPrice,37824313.179400004
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,ResidentialRentalProperty,Basis,30525856.0575
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessPersonalProperty,Number,2118.17278
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessPersonalProperty,SalesPrice,19335473.0526
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessPersonalProperty,Basis,12277003.70312
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessPersonalProperty,NetGainloss,2297691.58566
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessPersonalProperty,Number,312.54358
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessPersonalProperty,SalesPrice,8220361.91
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessPersonalProperty,Basis,3177406.80535
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessPersonalProperty,Gain,3536167.27951
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessPersonalProperty,Number,369.22044
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessPersonalProperty,SalesPrice,1520633.36705
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessPersonalProperty,Basis,2741494.1731000002
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessPersonalProperty,Loss,1238475.6938
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,DepreciableBusinessPersonalProperty,Number,1436.40876
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,DepreciableBusinessPersonalProperty,SalesPrice,9594477.77541
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,DepreciableBusinessPersonalProperty,Basis,6358102.724570001
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessRealProperty,Number,536.5743
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessRealProperty,SalesPrice,84580776.74105
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessRealProperty,Basis,51467931.033630006
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,DepreciableBusinessRealProperty,NetGainloss,26357298.341330003
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessRealProperty,Number,397.03128
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessRealProperty,SalesPrice,66411895.31030001
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessRealProperty,Basis,35464060.3753
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,DepreciableBusinessRealProperty,Gain,27843783.38845
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessRealProperty,Number,78.8395
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessRealProperty,SalesPrice,7974166.049000001
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessRealProperty,Basis,9488522.6893
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,DepreciableBusinessRealProperty,Loss,1486485.0471
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,Number,60.70352
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,SalesPrice,10194715.38185
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,DepreciableBusinessRealProperty,Basis,6515347.96843
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Farmland,Number,84.49432
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Farmland,SalesPrice,9663260.05175
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Farmland,Basis,4511049.43827
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Farmland,NetGainloss,4584038.194759999
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Farmland,Number,71.22742
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Farmland,SalesPrice,8492955.87745
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Farmland,Basis,3678620.66513
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Farmland,Gain,4649820.6235
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Farmland,Number,8.61467
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Farmland,SalesPrice,196657.43680999998
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Farmland,Basis,262442.27357
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Farmland,Loss,65782.42876
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Farmland,Number,4.65223
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Farmland,SalesPrice,973646.7374999999
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Farmland,Basis,569986.49951
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherLand,Number,681.72528
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherLand,SalesPrice,64626573.264460005
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherLand,Basis,35461281.62134
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherLand,NetGainloss,25682167.863929998
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherLand,Number,536.74015
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherLand,SalesPrice,52855558.7992
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherLand,Basis,24493198.4599
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherLand,Gain,26813625.33072
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherLand,Number,72.44878
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherLand,SalesPrice,4410077.205019999
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherLand,Basis,5613150.05597
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherLand,Loss,1131457.4665
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherLand,Number,72.53635
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherLand,SalesPrice,7360937.26014
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherLand,Basis,5354933.105570001
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Residences,Number,399.49241
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Residences,SalesPrice,142954189.68969998
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Residences,Basis,100875084.05969
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Residences,NetGainloss,12832995.669979999
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Residences,Number,139.43008
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Residences,SalesPrice,64447831.792899996
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Residences,Basis,38947746.0296
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Residences,Gain,14861286.62047
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Residences,Number,26.4016
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Residences,SalesPrice,2450230.9683
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Residences,Basis,3718292.17739
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Residences,Loss,2028290.95149
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Residences,Number,233.66073
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Residences,SalesPrice,76056126.93079999
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Residences,Basis,58209045.851900004
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherAssets,Number,11703.0
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherAssets,SalesPrice,759163728.03214
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherAssets,Basis,725663482.94898
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,OtherAssets,NetGainloss,25724928.799000002
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherAssets,Number,3888.56873
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherAssets,SalesPrice,353041897.74
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherAssets,Basis,303684289.728
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,OtherAssets,Gain,44093415.6091
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherAssets,Number,6682.69295
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherAssets,SalesPrice,341933719.402
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherAssets,Basis,358195750.06
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,OtherAssets,Loss,18368486.815
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherAssets,Number,1132.0
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherAssets,SalesPrice,64188110.88714008
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,OtherAssets,Basis,63783443.161979966
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Unidentifiable,Number,711.34764
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Unidentifiable,SalesPrice,120794696.03999999
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Unidentifiable,Basis,113555201.12849998
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,Unidentifiable,NetGainloss,5981864.61589
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Unidentifiable,Number,406.63413
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Unidentifiable,SalesPrice,47086295.416999996
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Unidentifiable,Basis,39230662.658
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,Unidentifiable,Gain,8340658.839
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Unidentifiable,Number,212.03844
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Unidentifiable,SalesPrice,69187835.5412
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Unidentifiable,Basis,71021952.248
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,Unidentifiable,Loss,2358794.223
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Unidentifiable,Number,92.67507
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Unidentifiable,SalesPrice,4520565.0819
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,Unidentifiable,Basis,3302586.2226
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,PassthroughGainsOrLosses,Number,5293.03053
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,PassthroughGainsOrLosses,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,PassthroughGainsOrLosses,Basis,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,PassthroughGainsOrLosses,NetGainloss,366909407.321
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,PassthroughGainsOrLosses,Number,3620.0842
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,PassthroughGainsOrLosses,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,PassthroughGainsOrLosses,Basis,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,PassthroughGainsOrLosses,Gain,384769236.81200004
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,PassthroughGainsOrLosses,Number,1506.69876
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,PassthroughGainsOrLosses,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,PassthroughGainsOrLosses,Basis,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,PassthroughGainsOrLosses,Loss,17859829.491
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PassthroughGainsOrLosses,Number,166.24757
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PassthroughGainsOrLosses,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,PassthroughGainsOrLosses,Basis,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,CapitalGainDistributions,Number,15702.33238
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,CapitalGainDistributions,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,CapitalGainDistributions,Basis,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,AllTransactions,CapitalGainDistributions,NetGainloss,86029073.821
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,CapitalGainDistributions,Number,15702.33238
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,CapitalGainDistributions,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,CapitalGainDistributions,Basis,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,GainTransactions,CapitalGainDistributions,Gain,86029073.821
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,CapitalGainDistributions,Number,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,CapitalGainDistributions,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,CapitalGainDistributions,Basis,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,LossTransactions,CapitalGainDistributions,Loss,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,CapitalGainDistributions,Number,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,CapitalGainDistributions,SalesPrice,nan
SOIIndividual,Table1AShorttermAndLongtermCapitalGainsAndLosses,2007,TransactionsWithNoGainOrLoss,CapitalGainDistributions,Basis,nan
SOIIndividual,Table1BShorttermCapitalGainsAndLosses,2007,AllTransactions,Total,Number,146937.0
SOIIndividual,Table1BShorttermCapitalGainsAndLosses,2007,AllTransactions,Total,SalesPrice,3383523735.6316705
SOIIndividual,Table1BShorttermCapitalGainsAndLosses,2007,AllTransactions,Total,Basis,3363766472.3
