Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,AGI,Series,Value
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,NumberOfTransactions,1552311.9145
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,AllReturns,Loss,4282382.025
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,40422.057897
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,36262.672078
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfTransactions,154178.5936
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,Gain,163358.42242
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfReturns,11094.908003
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,NumberOfTransactions,48306.799811
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,AdjustedGrossDeficit,Loss,260287.2055
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,170854.36777
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,135242.14989
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfTransactions,250041.2198
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"Under 20,000",Gain,61587.309203
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfReturns,56112.507889
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",NumberOfTransactions,97245.524889
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"Under 20,000",Loss,111893.8533
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,246916.18142
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,195198.4403
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfTransactions,523228.36163
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"20,000 under 50,000",Gain,187639.07826
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfReturns,95175.765751
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",NumberOfTransactions,219334.33742
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"20,000 under 50,000",Loss,328904.7117
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,414968.34541
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,343136.9305
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfTransactions,948768.37907
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"50,000 under 100,000",Gain,286788.95978
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfReturns,150611.29457
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",NumberOfTransactions,346645.26705
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"50,000 under 100,000",Loss,466328.1334
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,354487.20442
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,284904.35253
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfTransactions,811037.45541
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"100,000 under 200,000",Gain,409778.8171
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfReturns,149359.81134
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",NumberOfTransactions,348261.88049
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"100,000 under 200,000",Loss,651524.8409
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,210975.88228
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,179909.41732
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,727635.70334
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Gain,510506.01265
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfReturns,85765.490244
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",NumberOfTransactions,263764.77707
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"200,000 under 500,000",Loss,638870.5903
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,72267.000295
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,62073.671355
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,250538.80884
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Gain,552851.7695
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfReturns,33281.003363
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",NumberOfTransactions,120362.58569
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"500,000 under 1,000,000",Loss,388468.1594
SOIIndividual,Table2C,2008,LongTerm,AllTransactions,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,60017.348002
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,52013.307818
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,312759.06868
SOIIndividual,Table2C,2008,LongTerm,GainTransaction,BondsAndOtherSecurities,"1,000,000 or more",Gain,1197338.6961
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfReturns,25946.945088
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",NumberOfTransactions,108390.74208
SOIIndividual,Table2C,2008,LongTerm,LossTransaction,BondsAndOtherSecurities,"1,000,000 or more",Loss,1436104.531
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,AllReturns,NumberOfReturns,155057.40657
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,AllReturns,NumberOfReturns,110595.57858
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,150926.74163
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,AllReturns,Gain,1543930.1392
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,AllReturns,NumberOfReturns,51015.662317
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,55253.616796
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,AllReturns,Loss,1377422.027
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,AdjustedGrossDeficit,NumberOfReturns,9045.7077163
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,3856.5978355
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,5150.8418746
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,Gain,122630.64074
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,6994.5512671
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,7753.513306
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,Loss,517488.8879
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,"Under 20,000",NumberOfReturns,16617.069619
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfReturns,9792.1193023
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfTransactions,11342.581412
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"Under 20,000",Gain,60362.846494
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfReturns,7446.7092098
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfTransactions,9093.4256797
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"Under 20,000",Loss,179277.846
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,"20,000 under 50,000",NumberOfReturns,28376.068613
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,20012.78522
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,22109.809232
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"20,000 under 50,000",Gain,189674.52399
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,9491.8883958
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,9491.8883958
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"20,000 under 50,000",Loss,103826.7352
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,"50,000 under 100,000",NumberOfReturns,49693.635828
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,38183.088768
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,44014.131113
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"50,000 under 100,000",Gain,261384.25102
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,11696.164843
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,12044.58805
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"50,000 under 100,000",Loss,289715.5507
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,"100,000 under 200,000",NumberOfReturns,30428.429693
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,22759.1293
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,45061.516099
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"100,000 under 200,000",Gain,321783.77489
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,9959.9616088
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,10477.391319
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"100,000 under 200,000",Loss,89102.55401
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,"200,000 under 500,000",NumberOfReturns,14484.944325
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,10819.909458
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,15055.831846
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"200,000 under 500,000",Gain,260473.30204
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,3993.6691577
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"200,000 under 500,000",NumberOfTransactions,4846.3490047
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"200,000 under 500,000",Loss,85216.21989
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,"500,000 under 1,000,000",NumberOfReturns,4121.8899172
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,3253.4886576
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,5997.7538934
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"500,000 under 1,000,000",Gain,36035.893812
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfReturns,898.37751262
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",NumberOfTransactions,977.68882963
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"500,000 under 1,000,000",Loss,21734.87387
SOIIndividual,Table2D,2008,ShortTerm,AllTransactions,RealEstate,"1,000,000 or more",NumberOfReturns,2289.6608621
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,1918.4600381
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,2194.2761619
SOIIndividual,Table2D,2008,ShortTerm,GainTransaction,RealEstate,"1,000,000 or more",Gain,291584.90625
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfReturns,534.34032239
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"1,000,000 or more",NumberOfTransactions,568.77221099
SOIIndividual,Table2D,2008,ShortTerm,LossTransaction,RealEstate,"1,000,000 or more",Loss,91059.35902
SOIIndividual,Table2D,2008,LongTerm,AllTransactions,RealEstate,AllReturns,NumberOfReturns,1345089.232
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,AllReturns,NumberOfReturns,1136725.5707
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,AllReturns,NumberOfTransactions,1473693.8913
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,AllReturns,Gain,67216910.045
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,AllReturns,NumberOfReturns,266679.87716
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,307540.95332
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,AllReturns,Loss,10819093.23
SOIIndividual,Table2D,2008,LongTerm,AllTransactions,RealEstate,AdjustedGrossDeficit,NumberOfReturns,81085.892323
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,45912.248761
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,60628.613801
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,AdjustedGrossDeficit,Gain,5091458.8523
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfReturns,46321.429265
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,NumberOfTransactions,62676.340998
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,AdjustedGrossDeficit,Loss,4214932.591
SOIIndividual,Table2D,2008,LongTerm,AllTransactions,RealEstate,"Under 20,000",NumberOfReturns,128631.50419
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfReturns,103551.49112
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"Under 20,000",NumberOfTransactions,130729.18925
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"Under 20,000",Gain,925504.63118
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfReturns,29115.026134
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"Under 20,000",NumberOfTransactions,33382.443918
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"Under 20,000",Loss,459361.2532
SOIIndividual,Table2D,2008,LongTerm,AllTransactions,RealEstate,"20,000 under 50,000",NumberOfReturns,240444.96396
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,201393.31326
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,245083.42254
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"20,000 under 50,000",Gain,1826313.6272
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfReturns,41933.401198
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"20,000 under 50,000",NumberOfTransactions,44890.315259
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"20,000 under 50,000",Loss,1210091.299
SOIIndividual,Table2D,2008,LongTerm,AllTransactions,RealEstate,"50,000 under 100,000",NumberOfReturns,377463.9475
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,325943.93227
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,418968.0674
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"50,000 under 100,000",Gain,7067190.1355
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfReturns,69523.080631
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"50,000 under 100,000",NumberOfTransactions,76188.959326
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"50,000 under 100,000",Loss,2137830.724
SOIIndividual,Table2D,2008,LongTerm,AllTransactions,RealEstate,"100,000 under 200,000",NumberOfReturns,295125.01516
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,257339.53689
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,331626.33588
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"100,000 under 200,000",Gain,10145426.347
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfReturns,52669.223712
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",NumberOfTransactions,61818.642553
SOIIndividual,Table2D,2008,LongTerm,LossTransaction,RealEstate,"100,000 under 200,000",Loss,1388937.716
SOIIndividual,Table2D,2008,LongTerm,AllTransactions,RealEstate,"200,000 under 500,000",NumberOfReturns,156728.92324
SOIIndividual,Table2D,2008,LongTerm,GainTransaction,RealEstate,"200,000 under 500,000",NumberOfReturns,142428.56766
