Data,TableID,Year,HoldingPeriod,TransactionType,AssetType,TimeHeld,Series,Value
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,AllReturns,Gain,33767776.26
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,AllReturns,NumberOfTransactions,429.415761
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,AllReturns,SalesPrice,56135550.02
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,AllReturns,Basis,75654642.58
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,AllReturns,Loss,19446108.64
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Under 18 months,NumberOfTransactions,44.36391139
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Under 18 months,SalesPrice,3602218.458
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Under 18 months,Basis,3241170.814
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Under 18 months,Gain,375494.1504
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Under 18 months,NumberOfTransactions,20.11064307
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Under 18 months,SalesPrice,3270520.985
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Under 18 months,Basis,3864385.406
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Under 18 months,Loss,611800.5431
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,18 months under 2 years,NumberOfTransactions,32.5665242
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,18 months under 2 years,SalesPrice,4057899.543
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,18 months under 2 years,Basis,2868480.975
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,18 months under 2 years,Gain,883039.808
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,18 months under 2 years,NumberOfTransactions,20.42569961
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,18 months under 2 years,SalesPrice,4423614.889
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,18 months under 2 years,Basis,5523498.524
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,18 months under 2 years,Loss,1128963.548
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,2 years under 3 years,NumberOfTransactions,63.63992887
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,2 years under 3 years,SalesPrice,9860112.608
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,2 years under 3 years,Basis,8284656.88
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,2 years under 3 years,Gain,1423186.162
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,2 years under 3 years,NumberOfTransactions,50.83219903
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,2 years under 3 years,SalesPrice,7304194.271
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,2 years under 3 years,Basis,9726804.479
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,2 years under 3 years,Loss,2426559.755
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,3 years under 4 years,NumberOfTransactions,57.64450907
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,3 years under 4 years,SalesPrice,7217963.539
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,3 years under 4 years,Basis,6045195.346
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,3 years under 4 years,Gain,1375517.7
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,3 years under 4 years,NumberOfTransactions,41.66150156
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,3 years under 4 years,SalesPrice,6705111.408
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,3 years under 4 years,Basis,8954763.984
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,3 years under 4 years,Loss,2257648.918
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,4 years under 5 years,NumberOfTransactions,56.641376
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,4 years under 5 years,SalesPrice,7918987.056
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,4 years under 5 years,Basis,7471150.143
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,4 years under 5 years,Gain,1239462.582
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,4 years under 5 years,NumberOfTransactions,53.59161646
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,4 years under 5 years,SalesPrice,7731322.181
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,4 years under 5 years,Basis,10644366.81
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,4 years under 5 years,Loss,2946253.052
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,5 years under 10 years,NumberOfTransactions,242.9307806
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,5 years under 10 years,SalesPrice,36332447.78
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,5 years under 10 years,Basis,30325927.8
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,5 years under 10 years,Gain,5790383.632
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,5 years under 10 years,NumberOfTransactions,130.3902449
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,5 years under 10 years,SalesPrice,16794737.56
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,5 years under 10 years,Basis,23633938.21
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,5 years under 10 years,Loss,6612367.159
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,10 years under 15 years,NumberOfTransactions,184.1011657
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,10 years under 15 years,SalesPrice,19305593.14
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,10 years under 15 years,Basis,12278457.62
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,10 years under 15 years,Gain,5580041.342
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,10 years under 15 years,NumberOfTransactions,28.63773638
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,10 years under 15 years,SalesPrice,1660894.951
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,10 years under 15 years,Basis,2566248.779
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,10 years under 15 years,Loss,915988.3657
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,15 years under 20 years,NumberOfTransactions,99.37642255
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,15 years under 20 years,SalesPrice,7795091.752
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,15 years under 20 years,Basis,4617850.443
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,15 years under 20 years,Gain,2557157.384
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,15 years under 20 years,NumberOfTransactions,9.314639374
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,15 years under 20 years,SalesPrice,1424141.375
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,15 years under 20 years,Basis,1774781.226
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,15 years under 20 years,Loss,350665.5187
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,20 years or more,NumberOfTransactions,244.0122459
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,20 years or more,SalesPrice,20044815.99
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,20 years or more,Basis,8345169.196
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,20 years or more,Gain,9659575.877
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,20 years or more,NumberOfTransactions,18.63587243
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,20 years or more,SalesPrice,567201.4764
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,20 years or more,Basis,837139.2534
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,20 years or more,Loss,268839.3897
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Holding period not determinable,NumberOfTransactions,149.6198347
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Holding period not determinable,SalesPrice,17359567.2
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Holding period not determinable,Basis,12107486.57
SOIIndividual,Table4D,2011,LongTerm,GainTransaction,RealEstate,Holding period not determinable,Gain,4883917.626
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Holding period not determinable,NumberOfTransactions,55.81560822
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Holding period not determinable,SalesPrice,6253810.922
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Holding period not determinable,Basis,8128715.918
SOIIndividual,Table4D,2011,LongTerm,LossTransaction,RealEstate,Holding period not determinable,Loss,1927022.391
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,AllReturns,NumberOfTransactions,33738.78448
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,AllReturns,SalesPrice,876540727
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,AllReturns,Basis,837921589.2
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,AllReturns,Gain,76119575.64
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,AllReturns,NumberOfTransactions,23780.69205
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,AllReturns,SalesPrice,1379188520
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,AllReturns,Basis,1461884691
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,AllReturns,Loss,76984941.99
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,Under 1 month,NumberOfTransactions,10326.57068
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,Under 1 month,SalesPrice,108316693.3
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,Under 1 month,Basis,105779715.9
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,Under 1 month,Gain,7120371.699
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,Under 1 month,NumberOfTransactions,4990.318576
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,Under 1 month,SalesPrice,63640687.75
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,Under 1 month,Basis,71660822.81
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,Under 1 month,Loss,7199682.002
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,1 month under 2 months,NumberOfTransactions,2789.34302
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,1 month under 2 months,SalesPrice,20863046.27
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,1 month under 2 months,Basis,19805781.16
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,1 month under 2 months,Gain,1646983.166
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,1 month under 2 months,NumberOfTransactions,1809.269962
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,1 month under 2 months,SalesPrice,16733497.21
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,1 month under 2 months,Basis,18884416.47
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,1 month under 2 months,Loss,2058587.669
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,2 months under 3 months,NumberOfTransactions,1921.55573
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,2 months under 3 months,SalesPrice,12820385.23
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,2 months under 3 months,Basis,11820839.75
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,2 months under 3 months,Gain,1073213.188
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,2 months under 3 months,NumberOfTransactions,1308.200265
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,2 months under 3 months,SalesPrice,10667437.76
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,2 months under 3 months,Basis,12180134.27
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,2 months under 3 months,Loss,1505469.423
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,3 months under 4 months,NumberOfTransactions,1676.021583
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,3 months under 4 months,SalesPrice,20602862.43
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,3 months under 4 months,Basis,19605004.58
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,3 months under 4 months,Gain,1033646.435
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,3 months under 4 months,NumberOfTransactions,1178.039095
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,3 months under 4 months,SalesPrice,13015737.48
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,3 months under 4 months,Basis,14364064.91
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,3 months under 4 months,Loss,1329459.72
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,4 months under 5 months,NumberOfTransactions,1293.265903
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,4 months under 5 months,SalesPrice,9464152.635
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,4 months under 5 months,Basis,8705405.309
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,4 months under 5 months,Gain,742254.6047
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,4 months under 5 months,NumberOfTransactions,1024.900322
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,4 months under 5 months,SalesPrice,8081323.084
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,4 months under 5 months,Basis,9530089.744
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,4 months under 5 months,Loss,1445944.349
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,5 months under 6 months,NumberOfTransactions,1224.02219
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,5 months under 6 months,SalesPrice,7727498.399
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,5 months under 6 months,Basis,6831125.798
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,5 months under 6 months,Gain,924256.4661
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,5 months under 6 months,NumberOfTransactions,908.4726126
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,5 months under 6 months,SalesPrice,8425879.929
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,5 months under 6 months,Basis,9591290.12
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,5 months under 6 months,Loss,1160690.536
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,6 months under 7 months,NumberOfTransactions,1146.056692
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,6 months under 7 months,SalesPrice,12274710.11
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,6 months under 7 months,Basis,11311339.18
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,6 months under 7 months,Gain,985613.4284
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,6 months under 7 months,NumberOfTransactions,775.1679805
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,6 months under 7 months,SalesPrice,8871615.134
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,6 months under 7 months,Basis,9990697.917
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,6 months under 7 months,Loss,1114139.994
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,7 months under 8 months,NumberOfTransactions,1027.664454
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,7 months under 8 months,SalesPrice,7161387.921
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,7 months under 8 months,Basis,6400336.537
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,7 months under 8 months,Gain,758831.2013
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,7 months under 8 months,NumberOfTransactions,744.7416419
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,7 months under 8 months,SalesPrice,18852299.1
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,7 months under 8 months,Basis,19886829.09
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,7 months under 8 months,Loss,1058940.794
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,8 months under 9 months,NumberOfTransactions,974.4661555
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,8 months under 9 months,SalesPrice,5594712.451
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,8 months under 9 months,Basis,5051539.55
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,8 months under 9 months,Gain,484687.6605
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,8 months under 9 months,NumberOfTransactions,678.87685
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,8 months under 9 months,SalesPrice,7368498.754
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,8 months under 9 months,Basis,8214071.053
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,8 months under 9 months,Loss,863996.9885
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,9 months under 10 months,NumberOfTransactions,968.1615799
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,9 months under 10 months,SalesPrice,5392767.425
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,9 months under 10 months,Basis,4879619.516
SOIIndividual,Table4E,2011,ShortTerm,GainTransaction,Other,9 months under 10 months,Gain,530889.5955
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,9 months under 10 months,NumberOfTransactions,658.7207678
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,9 months under 10 months,SalesPrice,5391373.933
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,9 months under 10 months,Basis,6186185.831
SOIIndividual,Table4E,2011,ShortTerm,LossTransaction,Other,9 months under 10 months,Loss,796486.0625
